Feature,First Browser,Following Browser,Delay (Days)
RTCIceCandidate,chrome,edge,1611
RTCIceCandidate,chrome,safari,1778
RTCIceCandidate,chrome,safari_ios,1778
RTCIceCandidate,chrome,webview_ios,1778
RTCIceTransport,edge,safari,677
RTCIceTransport,edge,safari_ios,677
RTCIceTransport,edge,webview_ios,677
RTCIceTransport,edge,chrome,1300
RTCIceTransport,edge,chrome_android,1300
RTCIceTransport,edge,webview_android,1300
RTCIceTransport,edge,opera,1323
RTCIceTransport,edge,opera_android,1436
RTCIceTransport,edge,samsunginternet_android,1484
RTCIceTransport,edge,firefox,3078
RTCIceTransport,edge,firefox_android,3078
RTCIdentityAssertion,firefox,firefox_android,0
RTCPeerConnection,firefox,firefox_android,0
RTCPeerConnection,firefox,chrome,365
RTCPeerConnection,firefox,chrome_android,372
RTCPeerConnection,firefox,webview_android,372
RTCPeerConnection,firefox,opera,378
RTCPeerConnection,firefox,edge,435
RTCPeerConnection,firefox,samsunginternet_android,575
RTCPeerConnection,firefox,safari,602
RTCPeerConnection,firefox,safari_ios,602
RTCPeerConnection,firefox,webview_ios,602
RTCPeerConnection,firefox,opera_android,610
RTCPeerConnectionIceErrorEvent,chrome,chrome_android,0
RTCPeerConnectionIceErrorEvent,chrome,webview_android,0
RTCPeerConnectionIceErrorEvent,chrome,opera,27
RTCPeerConnectionIceErrorEvent,chrome,opera_android,84
RTCPeerConnectionIceErrorEvent,chrome,edge,127
RTCPeerConnectionIceErrorEvent,chrome,samsunginternet_android,283
RTCPeerConnectionIceErrorEvent,chrome,safari,594
RTCPeerConnectionIceErrorEvent,chrome,safari_ios,594
RTCPeerConnectionIceErrorEvent,chrome,webview_ios,594
RTCPeerConnectionIceEvent,firefox,firefox_android,0
RTCPeerConnectionIceEvent,firefox,chrome,1226
RTCPeerConnectionIceEvent,firefox,chrome_android,1233
RTCPeerConnectionIceEvent,firefox,webview_android,1233
RTCPeerConnectionIceEvent,firefox,opera,1239
RTCPeerConnectionIceEvent,firefox,edge,1296
RTCPeerConnectionIceEvent,firefox,samsunginternet_android,1436
RTCPeerConnectionIceEvent,firefox,opera_android,1471
RTCPeerConnectionIceEvent,firefox,safari,1826
RTCPeerConnectionIceEvent,firefox,safari_ios,1826
RTCPeerConnectionIceEvent,firefox,webview_ios,1826
RTCRtpReceiver,firefox,firefox_android,0
RTCRtpReceiver,firefox,edge,240
RTCRtpReceiver,firefox,chrome,917
RTCRtpReceiver,firefox,chrome_android,918
RTCRtpReceiver,firefox,webview_android,918
RTCRtpReceiver,firefox,opera,934
RTCRtpReceiver,firefox,safari,1023
RTCRtpReceiver,firefox,safari_ios,1023
RTCRtpReceiver,firefox,webview_ios,1023
RTCRtpReceiver,firefox,opera_android,1031
RTCRtpReceiver,firefox,samsunginternet_android,1201
RTCRtpScriptTransform,safari,safari_ios,0
RTCRtpScriptTransform,safari,webview_ios,0
RTCRtpScriptTransform,safari,firefox,533
RTCRtpScriptTransform,safari,firefox_android,533
RTCRtpScriptTransformer,safari,safari_ios,0
RTCRtpScriptTransformer,safari,webview_ios,0
RTCRtpScriptTransformer,safari,firefox,533
RTCRtpScriptTransformer,safari,firefox_android,533
RTCRtpSender,firefox,firefox_android,0
RTCRtpSender,firefox,edge,346
RTCRtpSender,firefox,safari,1023
RTCRtpSender,firefox,safari_ios,1023
RTCRtpSender,firefox,webview_ios,1023
RTCRtpSender,firefox,chrome,1149
RTCRtpSender,firefox,chrome_android,1149
RTCRtpSender,firefox,webview_android,1149
RTCRtpSender,firefox,opera,1164
RTCRtpSender,firefox,opera_android,1330
RTCRtpSender,firefox,samsunginternet_android,1384
RTCRtpTransceiver,safari,safari_ios,0
RTCRtpTransceiver,safari,webview_ios,0
RTCRtpTransceiver,safari,firefox,175
RTCRtpTransceiver,safari,firefox_android,175
RTCRtpTransceiver,safari,chrome,350
RTCRtpTransceiver,safari,chrome_android,350
RTCRtpTransceiver,safari,webview_android,350
RTCRtpTransceiver,safari,opera,371
RTCRtpTransceiver,safari,edge,378
RTCRtpTransceiver,safari,opera_android,415
RTCRtpTransceiver,safari,samsunginternet_android,702
RTCSctpTransport,chrome,chrome_android,0
RTCSctpTransport,chrome,webview_android,0
RTCSctpTransport,chrome,opera,21
RTCSctpTransport,chrome,opera_android,80
RTCSctpTransport,chrome,edge,169
RTCSctpTransport,chrome,samsunginternet_android,325
RTCSctpTransport,chrome,safari,958
RTCSctpTransport,chrome,safari_ios,958
RTCSctpTransport,chrome,webview_ios,958
RTCSctpTransport,chrome,firefox,1379
RTCSctpTransport,chrome,firefox_android,1379
RTCSessionDescription,chrome,chrome_android,113
RTCSessionDescription,chrome,opera_android,196
RTCSessionDescription,chrome,opera,238
RTCSessionDescription,chrome,samsunginternet_android,323
RTCSessionDescription,chrome,webview_android,398
RTCSessionDescription,chrome,firefox,1176
RTCSessionDescription,chrome,firefox_android,1176
RTCSessionDescription,chrome,edge,1611
RTCSessionDescription,chrome,safari,1778
RTCSessionDescription,chrome,safari_ios,1778
RTCSessionDescription,chrome,webview_ios,1778
RTCStatsReport,firefox,firefox_android,0
RTCStatsReport,firefox,chrome,1170
RTCStatsReport,firefox,chrome_android,1176
RTCStatsReport,firefox,webview_android,1176
RTCStatsReport,firefox,opera,1191
RTCStatsReport,firefox,safari,1323
RTCStatsReport,firefox,safari_ios,1323
RTCStatsReport,firefox,webview_ios,1323
RTCStatsReport,firefox,opera_android,1331
RTCStatsReport,firefox,samsunginternet_android,1501
RTCStatsReport,firefox,edge,2171
RTCTrackEvent,firefox,firefox_android,84
RTCTrackEvent,firefox,chrome,1310
RTCTrackEvent,firefox,chrome_android,1317
RTCTrackEvent,firefox,webview_android,1317
RTCTrackEvent,firefox,opera,1323
RTCTrackEvent,firefox,samsunginternet_android,1520
RTCTrackEvent,firefox,safari,1547
RTCTrackEvent,firefox,safari_ios,1547
RTCTrackEvent,firefox,webview_ios,1547
RTCTrackEvent,firefox,opera_android,1555
RTCTrackEvent,firefox,edge,2395
RTCTransformEvent,safari,safari_ios,0
RTCTransformEvent,safari,webview_ios,0
RTCTransformEvent,safari,firefox,533
RTCTransformEvent,safari,firefox_android,533
RadioNodeList,ie,chrome,505
RadioNodeList,ie,chrome_android,716
RadioNodeList,ie,opera_android,799
RadioNodeList,ie,opera,841
RadioNodeList,ie,safari_ios,919
RadioNodeList,ie,webview_ios,919
RadioNodeList,ie,samsunginternet_android,926
RadioNodeList,ie,safari,953
RadioNodeList,ie,webview_android,1001
RadioNodeList,ie,firefox,1310
RadioNodeList,ie,firefox_android,1310
RadioNodeList,ie,edge,1598
Range,safari,firefox,505
Range,safari,opera,1093
Range,safari,safari_ios,1467
Range,safari,webview_ios,1467
Range,safari,chrome,1998
Range,safari,opera_android,2696
Range,safari,ie,2821
Range,safari,firefox_android,2836
Range,safari,chrome_android,3292
Range,safari,samsunginternet_android,3596
Range,safari,webview_android,3822
Range,safari,edge,4419
ReadableByteStreamController,chrome,chrome_android,0
ReadableByteStreamController,chrome,webview_android,0
ReadableByteStreamController,chrome,edge,2
ReadableByteStreamController,chrome,opera,22
ReadableByteStreamController,chrome,opera_android,45
ReadableByteStreamController,chrome,deno,98
ReadableByteStreamController,chrome,samsunginternet_android,164
ReadableByteStreamController,chrome,nodejs,413
ReadableByteStreamController,chrome,firefox,483
ReadableByteStreamController,chrome,firefox_android,483
ReadableStream,chrome,chrome_android,8
ReadableStream,chrome,webview_android,8
ReadableStream,chrome,opera,21
ReadableStream,chrome,opera_android,22
ReadableStream,chrome,samsunginternet_android,297
ReadableStream,chrome,edge,441
ReadableStream,chrome,safari,678
ReadableStream,chrome,safari_ios,678
ReadableStream,chrome,webview_ios,678
ReadableStream,chrome,firefox,1351
ReadableStream,chrome,firefox_android,1351
ReadableStream,chrome,deno,1821
ReadableStream,chrome,nodejs,2527
ReadableStreamBYOBReader,chrome,chrome_android,0
ReadableStreamBYOBReader,chrome,webview_android,0
ReadableStreamBYOBReader,chrome,edge,2
ReadableStreamBYOBReader,chrome,opera,22
ReadableStreamBYOBReader,chrome,opera_android,45
ReadableStreamBYOBReader,chrome,samsunginternet_android,164
ReadableStreamBYOBReader,chrome,deno,251
ReadableStreamBYOBReader,chrome,nodejs,413
ReadableStreamBYOBReader,chrome,firefox,483
ReadableStreamBYOBReader,chrome,firefox_android,483
ReadableStreamBYOBRequest,chrome,chrome_android,0
ReadableStreamBYOBRequest,chrome,webview_android,0
ReadableStreamBYOBRequest,chrome,edge,2
ReadableStreamBYOBRequest,chrome,opera,22
ReadableStreamBYOBRequest,chrome,opera_android,45
ReadableStreamBYOBRequest,chrome,samsunginternet_android,164
ReadableStreamBYOBRequest,chrome,deno,251
ReadableStreamBYOBRequest,chrome,nodejs,413
ReadableStreamBYOBRequest,chrome,firefox,483
ReadableStreamBYOBRequest,chrome,firefox_android,483
ReadableStreamDefaultController,chrome,chrome_android,7
ReadableStreamDefaultController,chrome,webview_android,7
ReadableStreamDefaultController,chrome,opera,13
ReadableStreamDefaultController,chrome,safari_ios,55
ReadableStreamDefaultController,chrome,webview_ios,55
ReadableStreamDefaultController,chrome,safari,62
ReadableStreamDefaultController,chrome,opera_android,97
ReadableStreamDefaultController,chrome,samsunginternet_android,399
ReadableStreamDefaultController,chrome,firefox,923
ReadableStreamDefaultController,chrome,firefox_android,923
ReadableStreamDefaultController,chrome,edge,1274
ReadableStreamDefaultController,chrome,deno,1644
ReadableStreamDefaultController,chrome,nodejs,2099
ReadableStreamDefaultReader,chrome,chrome_android,8
ReadableStreamDefaultReader,chrome,webview_android,8
ReadableStreamDefaultReader,chrome,opera,21
ReadableStreamDefaultReader,chrome,opera_android,22
ReadableStreamDefaultReader,chrome,samsunginternet_android,297
ReadableStreamDefaultReader,chrome,safari_ios,483
ReadableStreamDefaultReader,chrome,webview_ios,483
ReadableStreamDefaultReader,chrome,safari,490
ReadableStreamDefaultReader,chrome,firefox,1351
ReadableStreamDefaultReader,chrome,firefox_android,1351
ReadableStreamDefaultReader,chrome,edge,1702
ReadableStreamDefaultReader,chrome,deno,2072
ReadableStreamDefaultReader,chrome,nodejs,2527
Rect,safari_ios,webview_ios,0
Rect,safari_ios,safari,119
Rect,safari_ios,chrome,531
Rect,safari_ios,chrome_android,1825
Rect,safari_ios,firefox,2104
Rect,safari_ios,firefox_android,2104
Rect,safari_ios,samsunginternet_android,2129
Rect,safari_ios,opera_android,2153
Rect,safari_ios,opera,2195
Rect,safari_ios,webview_android,2355
RelativeOrientationSensor,chrome,chrome_android,2
RelativeOrientationSensor,chrome,webview_android,2
RelativeOrientationSensor,chrome,opera,30
RelativeOrientationSensor,chrome,samsunginternet_android,109
RelativeOrientationSensor,chrome,opera_android,163
RelativeOrientationSensor,chrome,edge,596
RemotePlayback,chrome_android,samsunginternet_android,203
RemotePlayback,chrome_android,opera_android,238
RemotePlayback,chrome_android,safari,1147
RemotePlayback,chrome_android,safari_ios,1147
RemotePlayback,chrome_android,webview_ios,1147
RemotePlayback,chrome_android,chrome,2547
RemotePlayback,chrome_android,edge,2549
RemotePlayback,chrome_android,opera,2562
Report,chrome,chrome_android,0
Report,chrome,webview_android,0
Report,chrome,opera,21
Report,chrome,opera_android,65
Report,chrome,firefox,147
Report,chrome,samsunginternet_android,352
Report,chrome,edge,498
Report,chrome,safari,1665
Report,chrome,safari_ios,1665
Report,chrome,webview_ios,1665
ReportBody,chrome,chrome_android,0
ReportBody,chrome,webview_android,0
ReportBody,chrome,opera,21
ReportBody,chrome,opera_android,65
ReportBody,chrome,firefox,147
ReportBody,chrome,samsunginternet_android,352
ReportBody,chrome,edge,498
ReportBody,chrome,safari,1665
ReportBody,chrome,safari_ios,1665
ReportBody,chrome,webview_ios,1665
ReportingObserver,chrome,chrome_android,0
ReportingObserver,chrome,webview_android,0
ReportingObserver,chrome,opera,21
ReportingObserver,chrome,opera_android,65
ReportingObserver,chrome,firefox,147
ReportingObserver,chrome,samsunginternet_android,352
ReportingObserver,chrome,edge,498
ReportingObserver,chrome,safari,1665
ReportingObserver,chrome,safari_ios,1665
ReportingObserver,chrome,webview_ios,1665
Request,chrome,chrome_android,1
Request,chrome,webview_android,1
Request,chrome,opera,14
Request,chrome,opera_android,14
Request,chrome,firefox,79
Request,chrome,firefox_android,79
Request,chrome,samsunginternet_android,332
Request,chrome,edge,476
Request,chrome,safari,713
Request,chrome,safari_ios,713
Request,chrome,webview_ios,713
Request,chrome,deno,1856
Request,chrome,nodejs,2562
ResizeObserver,chrome,chrome_android,0
ResizeObserver,chrome,webview_android,0
ResizeObserver,chrome,opera,15
ResizeObserver,chrome,opera_android,181
ResizeObserver,chrome,samsunginternet_android,235
ResizeObserver,chrome,firefox,588
ResizeObserver,chrome,edge,722
ResizeObserver,chrome,safari,791
ResizeObserver,chrome,safari_ios,791
ResizeObserver,chrome,webview_ios,791
ResizeObserver,chrome,firefox_android,917
ResizeObserverEntry,chrome,chrome_android,0
ResizeObserverEntry,chrome,webview_android,0
ResizeObserverEntry,chrome,opera,15
ResizeObserverEntry,chrome,opera_android,181
ResizeObserverEntry,chrome,samsunginternet_android,235
ResizeObserverEntry,chrome,firefox,588
ResizeObserverEntry,chrome,edge,722
ResizeObserverEntry,chrome,safari,791
ResizeObserverEntry,chrome,safari_ios,791
ResizeObserverEntry,chrome,webview_ios,791
ResizeObserverEntry,chrome,firefox_android,917
ResizeObserverSize,firefox,edge,317
ResizeObserverSize,firefox,chrome,328
ResizeObserverSize,firefox,chrome_android,328
ResizeObserverSize,firefox,opera,328
ResizeObserverSize,firefox,webview_android,328
ResizeObserverSize,firefox,firefox_android,329
ResizeObserverSize,firefox,opera_android,386
ResizeObserverSize,firefox,samsunginternet_android,592
ResizeObserverSize,firefox,safari,923
ResizeObserverSize,firefox,safari_ios,923
ResizeObserverSize,firefox,webview_ios,923
Response,chrome,chrome_android,1
Response,chrome,webview_android,1
Response,chrome,opera,14
Response,chrome,opera_android,14
Response,chrome,firefox,79
Response,chrome,firefox_android,79
Response,chrome,samsunginternet_android,332
Response,chrome,edge,476
Response,chrome,safari,713
Response,chrome,safari_ios,713
Response,chrome,webview_ios,713
Response,chrome,deno,1856
Response,chrome,nodejs,2562
RestrictionTarget,chrome,edge,3
SVGAElement,safari_ios,webview_ios,0
SVGAElement,safari_ios,safari,119
SVGAElement,safari_ios,firefox,354
SVGAElement,safari_ios,chrome,531
SVGAElement,safari_ios,webview_android,1334
SVGAElement,safari_ios,ie,1354
SVGAElement,safari_ios,firefox_android,1369
SVGAElement,safari_ios,chrome_android,1825
SVGAElement,safari_ios,opera_android,1929
SVGAElement,safari_ios,opera,1971
SVGAElement,safari_ios,samsunginternet_android,2129
SVGAElement,safari_ios,edge,2952
SVGAngle,firefox,safari_ios,577
SVGAngle,firefox,webview_ios,577
SVGAngle,firefox,safari,696
SVGAngle,firefox,chrome,1108
SVGAngle,firefox,ie,1931
SVGAngle,firefox,firefox_android,1946
SVGAngle,firefox,chrome_android,2402
SVGAngle,firefox,opera_android,2506
SVGAngle,firefox,opera,2548
SVGAngle,firefox,samsunginternet_android,2706
SVGAngle,firefox,webview_android,3200
SVGAngle,firefox,edge,3529
SVGAnimateColorElement,safari_ios,webview_ios,0
SVGAnimateColorElement,safari_ios,safari,119
SVGAnimateColorElement,safari_ios,webview_android,452
SVGAnimateColorElement,safari_ios,chrome,531
SVGAnimateColorElement,safari_ios,chrome_android,1825
SVGAnimateColorElement,safari_ios,opera_android,1929
SVGAnimateColorElement,safari_ios,opera,1971
SVGAnimateColorElement,safari_ios,samsunginternet_android,2129
SVGAnimateElement,safari_ios,webview_ios,0
SVGAnimateElement,safari_ios,safari,119
SVGAnimateElement,safari_ios,chrome,692
SVGAnimateElement,safari_ios,webview_android,1334
SVGAnimateElement,safari_ios,firefox,1362
SVGAnimateElement,safari_ios,firefox_android,1369
SVGAnimateElement,safari_ios,chrome_android,1825
SVGAnimateElement,safari_ios,opera_android,1929
SVGAnimateElement,safari_ios,opera,1971
SVGAnimateElement,safari_ios,samsunginternet_android,2129
SVGAnimateElement,safari_ios,edge,4583
SVGAnimateMotionElement,firefox,firefox_android,7
SVGAnimateMotionElement,firefox,chrome,420
SVGAnimateMotionElement,firefox,safari,491
SVGAnimateMotionElement,firefox,safari_ios,538
SVGAnimateMotionElement,firefox,webview_ios,538
SVGAnimateMotionElement,firefox,opera_android,567
SVGAnimateMotionElement,firefox,opera,609
SVGAnimateMotionElement,firefox,chrome_android,708
SVGAnimateMotionElement,firefox,samsunginternet_android,918
SVGAnimateMotionElement,firefox,webview_android,993
SVGAnimateMotionElement,firefox,edge,3221
SVGAnimateTransformElement,safari_ios,webview_ios,0
SVGAnimateTransformElement,safari_ios,safari,119
SVGAnimateTransformElement,safari_ios,chrome,692
SVGAnimateTransformElement,safari_ios,webview_android,1334
SVGAnimateTransformElement,safari_ios,firefox,1362
SVGAnimateTransformElement,safari_ios,firefox_android,1369
SVGAnimateTransformElement,safari_ios,chrome_android,1825
SVGAnimateTransformElement,safari_ios,opera_android,1929
SVGAnimateTransformElement,safari_ios,opera,1971
SVGAnimateTransformElement,safari_ios,samsunginternet_android,2129
SVGAnimateTransformElement,safari_ios,edge,4583
SVGAnimatedAngle,firefox,safari_ios,577
SVGAnimatedAngle,firefox,webview_ios,577
SVGAnimatedAngle,firefox,safari,696
SVGAnimatedAngle,firefox,chrome,1108
SVGAnimatedAngle,firefox,webview_android,1911
SVGAnimatedAngle,firefox,ie,1931
SVGAnimatedAngle,firefox,firefox_android,1946
SVGAnimatedAngle,firefox,chrome_android,2402
